,Merval,Spread,Valor transado (promedio),LIX,Valor transado (suma)
1318,1503.49326,1.116648956,2590651.183,7.106484307,29888116.1
1319,1503.49326,1.124025728,2607790.592,7.110645262,29888116.1
1320,1503.49326,1.124025728,2607790.592,7.110645262,29888116.1
1321,1503.49326,1.115141261,2587120.249,7.105627098,29888116.1
1322,1513.12657,1.085006791,1574498.379,6.832685294,21519807.3
1323,1511.12872,1.124178852,1557352.945,6.771539255,21729011.5
1324,1538.62898,0.838138695,2085636.251,6.907520537,24769446.4
1325,1532.25033,0.801708508,841553.9499,6.616711719,13893840.3
1326,1540.40504,0.96642909,1225844.869,6.60520849,18395443.99
1327,1557.68962,1.591630881,1305144.461,6.666178633,25366475.9
1328,1545.1098,1.001498014,1701623.447,6.919731654,22938974.6
1329,1542.63082,1.170235674,1075525.979,6.818556649,24119635.0
1330,1523.15935,0.995780181,638903.938,6.490016342,20282960.39
1331,1494.41757,0.732222232,743325.6064,6.500740165,18001696.7
1332,1515.67396,0.65841799,1452146.486,6.989148659,26560742.7
1333,1519.47259,1.660113228,1241085.922,6.774185551,21013795.38
1334,1503.34362,1.812242517,2956021.679,7.048257813,38458080.8
1335,1494.66374,1.687214422,2222936.802,6.998849681,21370937.17
1336,1478.77806,1.646624969,3720928.556,7.050900521,23381054.1
1337,1461.80481,1.156114155,3448544.21,6.910926953,30511314.3
1338,1431.64673,1.39438797,2454183.949,6.835529354,34373867.3
1339,1381.55923,1.163048298,2348851.96,6.84723586,37449781.7
1340,1405.94572,0.951649951,1512203.411,6.719716987,32169573.0
1341,1405.94572,0.952152745,1512321.393,6.719848231,32169573.0
1342,1405.94572,0.952152745,1512321.393,6.719848231,32169573.0
1343,1350.05695,1.080704286,1924380.839,6.78193935,29974707.3
1344,1280.78709,1.106697467,3562196.004,6.828657744,46373470.8
1345,1257.32478,0.95748554,3023608.619,6.914254687,47001149.4
1346,1193.17953,1.265508532,2154834.047,6.805764129,31486371.4
1347,1089.79966,0.770882804,4882515.518,6.955881873,85213700.3
1348,1157.38918,1.123602932,3961471.692,6.9037792,51636871.7
1349,1228.37063,1.476340455,8613106.732,7.095554516,57063566.9
1350,1179.10969,1.482075457,5003197.686,6.957035907,51468963.9
1351,1144.87259,1.878134623,4220264.92,7.116080067,56028042.4
1352,1183.048,1.579775709,4757335.267,6.979104145,63412733.5
1353,1243.29611,1.440224524,2749453.64,7.004554028,48212345.2
1354,1239.71944,1.117676504,3263925.208,6.784617253,41370177.6
1355,1227.64902,0.966688903,3415983.498,7.094899331,32012454.7
1356,1225.31571,1.096985834,1302571.373,6.648520163,18430187.1
1357,1198.80415,0.804641028,2479214.419,6.925873921,24827201.6
1358,1167.06912,1.236349809,2186806.852,6.878385776,25467196.8
1359,1150.59856,0.468321656,8216768.127,7.128165473,36193303.0
1360,1150.59856,0.468325857,8157684.373,7.123417473,36193303.0
1361,1114.455,0.46704113,5532478.915,6.70128717,23727297.5
1362,1083.81017,1.041875886,4576735.756,6.985289432,33122046.1
1363,1083.62293,0.986213936,3658510.539,6.942637972,31149069.4
1364,1093.22744,0.937237239,1138069.93,6.689345749,27886463.0
1365,1098.1124,1.017058702,12278595.43,6.861908171,44396140.29
1366,1119.58178,0.933740293,2745723.797,6.99928038,30819525.09
1367,1177.47028,0.932447572,3477412.184,7.010889054,48916329.4
1368,1186.17576,0.666243723,3410671.854,7.053805821,36787091.0
1369,1173.8121,0.512515571,5514190.359,7.003921582,33360213.8
1370,1201.08614,0.914446689,3264888.736,6.879845197,43382576.6
1371,1205.95101,1.295674855,1895701.24,6.796249228,28579503.8
1372,1156.37929,1.376228485,1685848.12,6.71960337,23113401.4
1373,1131.75765,0.959470378,1242112.813,6.612042044,21713353.43
1374,1046.73224,1.234054851,3419415.185,6.94640589,34218231.6
1375,1032.96011,0.824769667,1795398.329,6.746142034,26807954.24
1376,945.22218,0.886164073,1481560.235,6.586216688,36958723.3
1377,1002.32459,0.95371065,2186889.519,6.695489892,45673568.4
1378,1002.32459,0.95459343,2182996.43,6.693847178,45673568.4
1379,1085.01786,1.430805206,4053437.813,6.956839202,99989047.1
1380,1075.86277,0.676924169,1789079.524,6.768572206,33933272.6
1381,1023.2055,0.721534268,1383381.677,6.606072234,22702406.6
1382,1005.35517,0.873680626,759554.0285,6.515378673,15496628.67
1383,893.40109,0.849889525,4121548.78,7.035308012,44161455.7
1384,907.04453,0.951342607,2281198.319,6.773800263,38571894.0
1385,842.46463,1.055669186,2380362.143,6.965665112,36993402.4
1386,825.18439,0.898899488,1704362.961,6.805195485,38904591.5
1387,918.13688,0.91880116,1778179.51,6.673350185,34850708.2
1388,933.06336,0.684253781,698952.7844,6.240461142,10816433.43
1389,931.17331,1.249926507,1760973.358,6.825501159,26932039.0
1390,929.3775,0.74748222,982808.7021,6.706632653,17725153.79
1391,929.3775,0.74748222,982808.7021,6.706632653,17725153.79
1392,953.56421,0.837583872,731593.9163,6.377078147,12903446.67
1393,938.3179,0.709435382,1656162.977,6.625748773,15737110.99
1394,927.49977,0.843225802,1542887.565,6.796281923,15600616.16
1395,915.79298,0.793891868,840223.2521,6.689977515,13726163.25
1396,903.60525,0.745348197,1200807.217,6.766278597,14960279.62
1397,912.71047,1.082923395,1232841.523,6.61304877,14168317.94
1398,921.16056,1.003551939,623632.216,6.438343388,13536010.53
1399,907.42766,0.602300849,585074.1157,6.529894061,9713265.66
1400,936.85929,0.914612036,1412877.28,6.803488859,20068584.0
1401,942.08325,0.985533152,705009.1075,6.700291717,13977711.21
1402,967.88631,1.068978425,1525624.108,6.951587371,18658955.0
1403,1008.50372,1.002668572,1971644.859,7.079031683,26530070.3
1404,1004.86147,1.187996898,1179777.953,6.846095036,20890747.0
1405,1008.85402,1.096916951,1130826.432,6.715600046,19047560.4
1406,1008.01942,1.193121492,755048.3256,6.602265001,19475683.85
1407,1007.99863,1.097736776,890572.2425,6.730205662,24306744.65
1408,1001.7713,1.04595877,694014.5335,6.478664172,16538375.28
1409,985.37013,1.424590923,1526137.071,6.73147484,19738311.22
1410,1001.96393,1.089439983,1527250.229,6.824617473,13403850.08
1411,989.93555,1.20539791,1072779.51,6.708980921,13511080.69
1412,950.70825,0.765365412,1416175.404,6.761931563,19048676.67
1413,896.87544,0.889182882,1330644.985,6.715188584,20857205.56
1414,891.23963,0.956333531,1103052.079,6.606726926,17052900.08
1415,853.61487,0.805835081,1784029.129,6.860520777,25762617.4
1416,791.05783,1.028935791,2179241.708,6.932739369,30075304.2
1417,832.84618,0.826207405,1316811.279,6.703021372,23885057.41
1418,833.5238,0.856932032,1688237.704,6.745211049,24485272.3
1419,839.01482,0.887086885,1249195.244,6.718748855,25818063.34
1420,817.15902,0.932099664,1634765.467,6.973977612,24161205.66
1421,817.15902,0.931448106,1634158.928,6.972989624,24161205.66
1422,808.1215,1.029652875,3148806.887,7.026566586,27874040.07
1423,828.24542,0.995081885,1262899.168,6.669481071,20373747.05
1424,815.70286,1.273115222,934377.6559,6.728440708,20804924.51
1425,753.3514,1.053680332,2517368.451,7.128280713,52327070.4
1426,756.34435,0.829857204,1119339.78,6.612981956,27755679.91
1427,729.24407,0.927820441,1206200.138,6.794592126,25130357.08
1428,714.23293,0.979822932,2210070.859,6.568008254,30650444.4
1429,604.29995,0.642159946,2765035.059,6.579321627,37441329.0
1430,709.66996,1.022878313,2231271.088,6.713188653,42366529.2
1431,678.37348,0.854827815,1233269.435,6.506729189,14815627.81
1432,635.18813,1.087847563,1323999.321,6.520348975,24995863.81
1433,671.3095,0.819512118,1370441.817,6.592603465,32002693.04
1434,731.73516,1.429793095,1717483.538,6.766119154,39970701.3
1435,739.30366,0.814932268,1288206.136,6.63973332,22255355.3
1436,719.10882,0.897625316,541974.5695,6.441143505,12961023.63
1437,702.67913,0.905880534,1263474.795,6.719129934,22983752.67
1438,715.8217,1.102929449,869968.3021,6.474629835,20039238.55
1439,703.81544,1.11467317,1086085.18,6.636062017,20437358.31
1440,691.73157,1.02412682,979694.1705,6.694360569,16832345.82
1441,719.41573,0.931005343,1040248.921,6.657288436,25018086.17
1442,737.06098,1.409595187,1126381.857,6.713004503,22766091.83
1443,773.44168,1.536881054,1517620.701,6.785752478,35585551.4
1444,831.76103,1.029634348,2410362.312,6.86898136,51936568.2
1445,851.19934,0.926462674,1723622.706,6.75149013,34493799.8
1446,822.45148,1.15626264,969072.8683,6.436572878,20434840.1
1447,826.99377,0.903457582,1524670.114,6.676880677,30009654.73
1448,811.73851,0.985683642,1202709.621,6.766884288,23394180.49
1449,774.9697,0.933689009,2451706.837,6.80262566,27406582.0
1450,739.9621,0.845016345,2067232.704,6.856272563,23846796.2
1451,747.60543,0.893651259,1468736.264,6.520198798,19208324.68
1452,779.49344,1.022967785,1766414.306,6.783618508,17620530.5
1453,774.13883,0.73383721,2877055.003,6.800191431,22405563.23
1454,714.57798,1.151337633,3512830.726,6.81782746,22355577.77
1455,708.67371,1.055436454,2427603.659,6.749979147,20268626.49
1456,718.76616,1.109950391,5773100.247,7.093674758,20063883.29
1457,695.26087,1.177629156,3281359.505,6.844898024,20448880.31
1458,671.59456,1.072428554,3042179.273,6.832814299,16821491.86
1459,660.99636,1.016334905,2331902.166,6.5473748,21235559.56
1460,720.48294,0.959194215,1966247.959,6.707299842,18173105.49
1461,720.48294,0.966781568,1979826.929,6.71270949,18173105.49
1462,715.5043,1.014442076,1241311.236,6.561709627,10491279.47
1463,695.96319,0.959153453,1373818.708,6.677080194,9501395.4
1464,680.95267,1.286010723,3414252.979,6.867018839,14336551.41
1465,691.38472,0.898428858,2135528.227,6.908605943,12223721.65
1466,688.6752,1.206280533,1593399.403,6.673638024,13886140.0
1467,680.5335,1.164355192,1890661.799,6.803911429,16723331.3
1468,678.65937,0.903658737,1313053.281,6.525416072,14091593.06
1469,705.16912,0.917366491,3023866.051,6.90240953,25652230.76
1470,700.61878,1.017628342,8928208.779,7.059753015,28089809.17
1471,692.03408,0.867266417,4358406.223,6.772463958,19488990.6
1472,705.38121,1.079298413,3117548.039,6.849377658,12632842.78
1473,727.38811,0.852984442,1775837.52,6.741995802,21606883.34
1474,785.00168,0.916595063,1200126.293,6.550488881,19135584.53
1475,794.04082,0.696532246,892388.8586,6.451456745,13742649.82
1476,790.13377,0.779662991,1175715.617,6.566323154,15160370.63
1477,781.17249,1.212512471,860607.7094,6.237235336,8604387.49
